"bac1" "dui08" "pred_male.fit" "pred_male.lwr" "pred_male.upr" "pred_white.fit" "pred_white.lwr" "pred_white.upr" "pred_acc.fit" "pred_acc.lwr" "pred_acc.upr"
"169" 3.36 1 1.10891467975596 0.418073707613996 1.79975565189792 1.16151987328655 0.558242846178035 1.76479690039506 2.67938030391518 2.16653464298293 3.19222596484743
"170" 3.38 1 1.11085671806364 0.415768189697241 1.80594524643004 1.16340731731911 0.55642111082651 1.77039352381171 2.69522969044058 2.17923085697354 3.21122852390762
"171" 3.4 1 1.11279875637132 0.413462670923761 1.81213484181888 1.16529476135168 0.554599374726851 1.77599014797651 2.71107907696598 2.19192707032815 3.2302310836038
"172" 3.42 1 1.114740794679 0.411157151309073 1.81832443804893 1.16718220538424 0.552777637892606 1.78158677287588 2.72692846349138 2.2046232830583 3.24923364392445
"173" 3.44 1 1.11668283298668 0.40885163086832 1.82451403510504 1.16906964941681 0.550955900336999 1.78718339849662 2.74277785001677 2.21731949517521 3.26823620485833
"174" 3.46 1 1.11862487129436 0.406546109616284 1.83070363297244 1.17095709344938 0.54913416207294 1.79278002482581 2.75862723654217 2.23001570668988 3.28723876639447
"175" 3.48 1 1.12056690960204 0.404240587567398 1.83689323163669 1.17284453748194 0.547312423113031 1.79837665185085 2.77447662306757 2.24271191761299 3.30624132852215
"176" 3.5 1 1.12250894790972 0.401935064735753 1.84308283108369 1.17473198151451 0.545490683469578 1.80397327955944 2.79032600959297 2.25540812795503 3.32524389123091
"177" 3.52 1 1.1244509862174 0.399629541135111 1.8492724312997 1.17661942554707 0.543668943154598 1.80956990793955 2.80617539611837 2.2681043377262 3.34424645451053
"178" 3.54 1 1.12639302452509 0.397324016778911 1.85546203227126 1.17850686957964 0.541847202179827 1.81516653697945 2.82202478264377 2.28080054693649 3.36324901835104
"179" 3.56 1 1.12833506283277 0.395018491680283 1.86165163398525 1.1803943136122 0.540025460556731 1.82076316666768 2.83787416916916 2.29349675559563 3.38225158274269
"180" 3.58 1 1.13027710114045 0.392712965852055 1.86784123642884 1.18228175764477 0.53820371829651 1.82635979699303 2.85372355569456 2.30619296371316 3.40125414767597
"181" 3.6 1 1.13221913944813 0.390407439306758 1.8740308395895 1.18416920167734 0.53638197541011 1.83195642794456 2.86957294221996 2.31888917129837 3.42025671314155
"182" 3.62 1 1.13416117775581 0.38810191205664 1.88022044345498 1.1860566457099 0.534560231908224 1.83755305951158 2.88542232874536 2.33158537836035 3.43925927913036
"183" 3.64 1 1.13610321606349 0.385796384113672 1.88641004801331 1.18794408974247 0.532738487801307 1.84314969168363 2.90127171527076 2.344281584908 3.45826184563351
"184" 3.66 1 1.13804525437117 0.383490855489554 1.89259965325279 1.18983153377503 0.530916743099575 1.84874632445049 2.91712110179616 2.35697779095 3.47726441264231
"185" 3.68 1 1.13998729267885 0.381185326195725 1.89878925916198 1.1917189778076 0.529094997813018 1.85434295780218 2.93297048832155 2.36967399649483 3.49626698014827
"186" 3.7 1 1.14192933098653 0.378879796243368 1.90497886572969 1.19360642184016 0.527273251951402 1.85993959172893 2.94881987484695 2.38237020155081 3.51526954814309
"187" 3.72 1 1.14387136929421 0.376574265643421 1.911168472945 1.19549386587273 0.525451505524278 1.86553622622118 2.96466926137235 2.39506640612605 3.53427211661865
"188" 3.74 1 1.14581340760189 0.374268734406578 1.91735808079721 1.1973813099053 0.523629758540983 1.87113286126961 2.98051864789775 2.40776261022849 3.553274685567
"189" 3.76 1 1.14775544590957 0.371963202543301 1.92354768927584 1.19926875393786 0.521808011010656 1.87672949686507 2.99636803442315 2.4204588138659 3.57227725498039
"190" 3.78 1 1.14969748421725 0.369657670063823 1.92973729837068 1.20115619797043 0.519986262942231 1.88232613299862 3.01221742094855 2.43315501704587 3.59127982485122
"191" 3.8 1 1.15163952252493 0.367352136978157 1.93592690807171 1.20304364200299 0.518164514344451 1.88792276966154 3.02806680747394 2.44585121977584 3.61028239517205
"192" 3.82 1 1.15358156083261 0.365046603296097 1.94211651836913 1.20493108603556 0.516342765225871 1.89351940684525 3.04391619399934 2.45854742206307 3.62928496593561
"193" 3.84 1 1.1555235991403 0.362741069027231 1.94830612925336 1.20681853006812 0.514521015594862 1.89911604454139 3.05976558052474 2.47124362391469 3.64828753713479
"194" 3.86 1 1.15746563744798 0.360435534180939 1.95449574071501 1.20870597410069 0.512699265459616 1.90471268274177 3.07561496705014 2.48393982533766 3.66729010876262
"195" 3.88 1 1.15940767575566 0.358129998766405 1.96068535274491 1.21059341813326 0.510877514828152 1.91030932143836 3.09146435357553 2.49663602633879 3.68629268081228
"196" 3.9 1 1.16134971406334 0.355824462792618 1.96687496533406 1.21248086216582 0.50905576370832 1.91590596062332 3.10731374010093 2.50933222692476 3.7052952532771
"197" 3.92 1 1.16329175237102 0.353518926268378 1.97306457847366 1.21436830619839 0.507234012107805 1.92150260028897 3.12316312662633 2.5220284271021 3.72429782615056
"198" 3.94 1 1.1652337906787 0.351213389202302 1.9792541921551 1.21625575023095 0.505412260034132 1.92709924042778 3.13901251315173 2.53472462687721 3.74330039942624
"199" 3.96 1 1.16717582898638 0.348907851602828 1.98544380636993 1.21814319426352 0.503590507494669 1.93269588103237 3.15486189967713 2.54742082625636 3.7623029730979
"200" 3.98 1 1.16911786729406 0.346602313478219 1.9916334211099 1.22003063829609 0.501768754496632 1.93829252209554 3.17071128620253 2.56011702524567 3.78130554715939
"201" 4 1 1.17105990560174 0.34429677483657 1.99782303636691 1.22191808232865 0.49994700104709 1.94388916361021 3.18656067272792 2.57281322385115 3.8003081216047
